id,year,date,title,relative_path,char_count,line_count
"2ceb171aa5ae","2023","2023-02-26","FBK翻书日签丨2023年2月26日","2023/2023-02-26_FBK翻书日签丨2023年2月26日.txt","353","7"
"143ea00da08c","2023","2023-02-27","上野千鹤子：女性也会染上厌女症丨从“职场”和“消费”看女性议题","2023/2023-02-27_上野千鹤子：女性也会染上厌女症丨从“职场”和“消费”看女性议题.txt","4529","70"
"441ee8cb3575","2023","2023-02-27","FBK翻书日签丨2023年2月27日","2023/2023-02-27_FBK翻书日签丨2023年2月27日.txt","353","7"
"bd14cb6670ac","2023","2023-02-28","道德力量在经济中的作用丨FBK翻书日签 2023年2月28日","2023/2023-02-28_道德力量在经济中的作用丨FBK翻书日签 2023年2月28日.txt","365","7"
"50a38ffa2f7b","2023","2023-03-01","黑塞 “玻璃球游戏”丨FBK翻书日签 2023年3月1日","2023/2023-03-01_黑塞 “玻璃球游戏”丨FBK翻书日签 2023年3月1日.txt","363","7"
"bbd79e4cc40b","2023","2023-03-02","人类的创造渴望丨FBK翻书日签 2023年3月2日","2023/2023-03-02_人类的创造渴望丨FBK翻书日签 2023年3月2日.txt","360","7"
"21daa3d52f8f","2023","2023-03-02","在案例现场推动“数字中国”","2023/2023-03-02_在案例现场推动“数字中国”.txt","2692","68"
"e6abfbea4101","2023","2023-03-03","“管理学应成为社会启蒙和设计的科学”丨厉以宁教授文化与管理观点摘录","2023/2023-03-03_“管理学应成为社会启蒙和设计的科学”丨厉以宁教授文化与管理观点摘录.txt","3375","85"
"f0d81bbd4063","2023","2023-03-03","毫无意义的工作丨FBK翻书日签 2023年3月3日","2023/2023-03-03_毫无意义的工作丨FBK翻书日签 2023年3月3日.txt","360","7"
"b9d4effe08d1","2023","2023-03-04","人类—自然二元论丨FBK翻书日签 2023年3月4日","2023/2023-03-04_人类—自然二元论丨FBK翻书日签 2023年3月4日.txt","361","7"
"349952f7a038","2023","2023-03-05","城市的意象丨FBK翻书日签 2023年3月5日","2023/2023-03-05_城市的意象丨FBK翻书日签 2023年3月5日.txt","358","7"
"7456b2d502ac","2023","2023-03-06","什么样的组织才能实现可持续创新？","2023/2023-03-06_什么样的组织才能实现可持续创新？.txt","5092","74"
"a5aba90afe05","2023","2023-03-06","越轨与创新丨FBK翻书日签 2023年3月6日","2023/2023-03-06_越轨与创新丨FBK翻书日签 2023年3月6日.txt","358","7"
"6abce2af4c4c","2023","2023-03-07","审美资本主义丨FBK翻书日签 2023年3月7日","2023/2023-03-07_审美资本主义丨FBK翻书日签 2023年3月7日.txt","359","7"
"00c02267b9ee","2023","2023-03-08","从ZARA到SHEIN丨服装企业出海，供应链是核心武器","2023/2023-03-08_从ZARA到SHEIN丨服装企业出海，供应链是核心武器.txt","5179","56"
"6343be0bba2b","2023","2023-03-08","女神？丨FBK翻书日签 2023年3月8日","2023/2023-03-08_女神？丨FBK翻书日签 2023年3月8日.txt","356","7"
"9b356d1782ac","2023","2023-03-09","尼采 智力是一种器官丨FBK翻书日签 2023年3月9日","2023/2023-03-09_尼采 智力是一种器官丨FBK翻书日签 2023年3月9日.txt","363","7"
"b36a7acc068d","2023","2023-03-10","本雅明 进步在时间的间隔中丨FBK翻书日签 2023年3月10日","2023/2023-03-10_本雅明 进步在时间的间隔中丨FBK翻书日签 2023年3月10日.txt","367","7"
"228c6c0147df","2023","2023-03-10","重新理解企业家精神丨那些无法转化成大数据的“软知识”，更值得珍视","2023/2023-03-10_重新理解企业家精神丨那些无法转化成大数据的“软知识”，更值得珍视.txt","3203","41"
"12380a830fe0","2023","2023-03-11","高楼症候群丨FBK翻书日签 2023年3月11日","2023/2023-03-11_高楼症候群丨FBK翻书日签 2023年3月11日.txt","359","7"
"781f9671808e","2023","2023-03-11","原研哉 设计中的设计丨FBK翻书日签 2023年3月12日","2023/2023-03-11_原研哉 设计中的设计丨FBK翻书日签 2023年3月12日.txt","364","7"
"6b34f81e17b8","2023","2023-03-13","尼采 商业与高贵丨FBK翻书日签 2023年3月13日","2023/2023-03-13_尼采 商业与高贵丨FBK翻书日签 2023年3月13日.txt","362","7"
"0af8a5485b0e","2023","2023-03-14","设计灵动供应链，提升企业复原力","2023/2023-03-14_设计灵动供应链，提升企业复原力.txt","3733","59"
"87eda5988d8e","2023","2023-03-14","像人类学家一样思考丨FBK翻书日签 2023年3月14日","2023/2023-03-14_像人类学家一样思考丨FBK翻书日签 2023年3月14日.txt","363","7"
"08df6c306191","2023","2023-03-15","当理性发梦时丨FBK翻书日签 2023年3月15日","2023/2023-03-15_当理性发梦时丨FBK翻书日签 2023年3月15日.txt","360","7"
"973af56c71b4","2023","2023-03-16","“火出圈”后，ChatGPT能为企业管理带来什么？","2023/2023-03-16_“火出圈”后，ChatGPT能为企业管理带来什么？.txt","6702","94"
"869919e57aa4","2023","2023-03-16","富人的特权与不安丨FBK翻书日签 2023年3月16日","2023/2023-03-16_富人的特权与不安丨FBK翻书日签 2023年3月16日.txt","362","7"
"fb9a3be64c8c","2023","2023-03-17","复杂社会的崩溃丨FBK翻书日签 2023年3月17日","2023/2023-03-17_复杂社会的崩溃丨FBK翻书日签 2023年3月17日.txt","361","7"
"7db4808b59cb","2023","2023-03-18","人居与景观想象丨FBK翻书日签 2023年3月18日","2023/2023-03-18_人居与景观想象丨FBK翻书日签 2023年3月18日.txt","361","7"
"164b67bdd3fa","2023","2023-03-19","符号的人与理性的人丨FBK翻书日签 2023年3月19日","2023/2023-03-19_符号的人与理性的人丨FBK翻书日签 2023年3月19日.txt","363","7"
"758248fc14c1","2023","2023-03-20","媒体文化之弊丨FBK翻书日签 2023年3月20日","2023/2023-03-20_媒体文化之弊丨FBK翻书日签 2023年3月20日.txt","360","7"
"e6e6b82cba5d","2023","2023-03-20","为什么我们同意环保是件好事，却不会为此付费？","2023/2023-03-20_为什么我们同意环保是件好事，却不会为此付费？.txt","2015","58"
"1e2e414b5647","2023","2023-03-21","理念的力量丨FBK翻书日签 2023年3月21日","2023/2023-03-21_理念的力量丨FBK翻书日签 2023年3月21日.txt","359","7"
"257ca6868dbe","2023","2023-03-22","社会位置决定命运丨FBK翻书日签 2023年3月22日","2023/2023-03-22_社会位置决定命运丨FBK翻书日签 2023年3月22日.txt","362","7"
"b1e62e7501cd","2023","2023-03-22","专访复旦大学漆远教授丨AIGC“狂飙”：中国不会在这次浪潮中落伍","2023/2023-03-22_专访复旦大学漆远教授丨AIGC“狂飙”：中国不会在这次浪潮中落伍.txt","3592","46"
"d33b1ed8c2eb","2023","2023-03-23","春暖乍寒，科创企业融资之问复旦管理案例工作坊","2023/2023-03-23_春暖乍寒，科创企业融资之问复旦管理案例工作坊.txt","4062","68"
"16040ef7d39d","2023","2023-03-23","个人危机与国家危机丨FBK翻书日签 2023年3月23日","2023/2023-03-23_个人危机与国家危机丨FBK翻书日签 2023年3月23日.txt","363","7"
"82c9b48d868d","2023","2023-03-24","案例观察丨数字科技赋能产品创新：威富集团的数字化GTM策略","2023/2023-03-24_案例观察丨数字科技赋能产品创新：威富集团的数字化GTM策略.txt","7024","114"
"5ea38a3ca36b","2023","2023-03-24","数字时代经济学的新议程丨FBK翻书日签 2023年3月24日","2023/2023-03-24_数字时代经济学的新议程丨FBK翻书日签 2023年3月24日.txt","365","7"
"58eeae4a51d1","2023","2023-03-25","思考自然哲学丨FBK翻书日签 2023年3月25日","2023/2023-03-25_思考自然哲学丨FBK翻书日签 2023年3月25日.txt","360","7"
"718d355d4c53","2023","2023-03-26","艺术的敌人丨FBK翻书日签 2023年3月26日","2023/2023-03-26_艺术的敌人丨FBK翻书日签 2023年3月26日.txt","359","7"
"1ccc35d3698e","2023","2023-03-27","“老年”是一种人为建构的限制观念丨FBK翻书日签 2023年3月27日","2023/2023-03-27_“老年”是一种人为建构的限制观念丨FBK翻书日签 2023年3月27日.txt","370","7"
"e2ec1f01c274","2023","2023-03-27","满园春色何处寻？在古典园林里探访中华民族内在的精神品格","2023/2023-03-27_满园春色何处寻？在古典园林里探访中华民族内在的精神品格.txt","5416","68"
"7732152854bb","2023","2023-03-28","自由及其背叛丨FBK翻书日签 2023年3月28日","2023/2023-03-28_自由及其背叛丨FBK翻书日签 2023年3月28日.txt","360","7"
"14dd09fce8c0","2023","2023-03-29","不只是潮玩盲盒：泡泡玛特的无内容IP如何从亚洲走向世界？","2023/2023-03-29_不只是潮玩盲盒：泡泡玛特的无内容IP如何从亚洲走向世界？.txt","4384","116"
"96b3679b6761","2023","2023-03-29","中国人居史 吴良镛丨FBK翻书日签 2023年3月29日","2023/2023-03-29_中国人居史 吴良镛丨FBK翻书日签 2023年3月29日.txt","363","7"
"2ca9b53b7e95","2023","2023-03-30","“危险地生活吧！”丨FBK翻书日签 2023年3月30日","2023/2023-03-30_“危险地生活吧！”丨FBK翻书日签 2023年3月30日.txt","363","7"
"79e1df23f899","2023","2023-03-31","非理性的人丨FBK翻书日签 2023年3月31日","2023/2023-03-31_非理性的人丨FBK翻书日签 2023年3月31日.txt","359","7"
"8eda7d8c082b","2023","2023-03-31","TikTok听证会之后，SHEIN和Temu们怎么办？","2023/2023-03-31_TikTok听证会之后，SHEIN和Temu们怎么办？.txt","4764","67"
"ea1893dda844","2023","2023-04-01","尼采 论阅读和写作丨FBK翻书日签 2023年4月1日","2023/2023-04-01_尼采 论阅读和写作丨FBK翻书日签 2023年4月1日.txt","362","7"
"12b296e2d08d","2023","2023-04-02","葛兆光 历史记忆的两种取向丨FBK翻书日签 2023年4月2日","2023/2023-04-02_葛兆光 历史记忆的两种取向丨FBK翻书日签 2023年4月2日.txt","366","7"
"40217bd47850","2023","2023-04-03","窦一凡：新一届图灵奖揭晓，麦特卡夫定律凭何胜出？","2023/2023-04-03_窦一凡：新一届图灵奖揭晓，麦特卡夫定律凭何胜出？.txt","4493","76"
"a4d0b7cd2e2f","2023","2023-04-03","退出、呼吁与忠诚丨FBK翻书日签 2023年4月3日","2023/2023-04-03_退出、呼吁与忠诚丨FBK翻书日签 2023年4月3日.txt","361","7"
"a6f928c5e005","2023","2023-04-04","陌生人社会丨FBK翻书日签 2023年4月4日","2023/2023-04-04_陌生人社会丨FBK翻书日签 2023年4月4日.txt","358","7"
"3b4936736a96","2023","2023-04-05","管理学人书架丨你准备好播种春季新知了吗？","2023/2023-04-05_管理学人书架丨你准备好播种春季新知了吗？.txt","2283","53"
"012f8af4d812","2023","2023-04-05","何为经典？丨FBK翻书日签 2023年4月5日","2023/2023-04-05_何为经典？丨FBK翻书日签 2023年4月5日.txt","358","7"
"4eafd6776e21","2023","2023-04-06","奢侈：爱马仕总裁日记丨FBK翻书日签 2023年4月6日","2023/2023-04-06_奢侈：爱马仕总裁日记丨FBK翻书日签 2023年4月6日.txt","363","7"
"fed0bf7635ce","2023","2023-04-07","当我们不再理解世界丨FBK翻书日签 2023年4月7日","2023/2023-04-07_当我们不再理解世界丨FBK翻书日签 2023年4月7日.txt","362","7"
"f1705559cd68","2023","2023-04-08","柏拉图 洞穴之喻丨FBK翻书日签 2023年4月8日","2023/2023-04-08_柏拉图 洞穴之喻丨FBK翻书日签 2023年4月8日.txt","361","7"
"9e74f50bcbda","2023","2023-04-09","疾病的隐喻 桑塔格丨FBK翻书日签 2023年4月9日","2023/2023-04-09_疾病的隐喻 桑塔格丨FBK翻书日签 2023年4月9日.txt","362","7"
"21dd9aa77f15","2023","2023-04-10","科学之外，进步只是神话？丨FBK翻书日签 2023年4月10日","2023/2023-04-10_科学之外，进步只是神话？丨FBK翻书日签 2023年4月10日.txt","366","7"
"ce39ecbd6e39","2023","2023-04-11","人文与科学的分裂丨FBK翻书日签 2023年4月11日","2023/2023-04-11_人文与科学的分裂丨FBK翻书日签 2023年4月11日.txt","362","7"
"77c5ef4b1e53","2023","2023-04-12","奈飞、宜家、SHEIN、星巴克等全球化企业如何做到“有底线地入乡随俗”？","2023/2023-04-12_奈飞、宜家、SHEIN、星巴克等全球化企业如何做到“有底线地入乡随俗”？.txt","5916","99"
"aba18e5727d5","2023","2023-04-12","弃猫 村上春树丨FBK翻书日签 2023年4月12日","2023/2023-04-12_弃猫 村上春树丨FBK翻书日签 2023年4月12日.txt","361","7"
"212698c68892","2023","2023-04-13","茫茫黑夜漫游 塞利纳丨FBK翻书日签 2023年4月13日","2023/2023-04-13_茫茫黑夜漫游 塞利纳丨FBK翻书日签 2023年4月13日.txt","364","7"
"47cab8afbbbb","2023","2023-04-14","比亚迪出海：坐大巴出发，乘小车登陆","2023/2023-04-14_比亚迪出海：坐大巴出发，乘小车登陆.txt","6083","103"
"f13a66d01ee9","2023","2023-04-14","人有人的用处 维纳丨FBK翻书日签 2023年4月14日","2023/2023-04-14_人有人的用处 维纳丨FBK翻书日签 2023年4月14日.txt","363","7"
"aad1084442f0","2023","2023-04-15","“他的比特之身”丨FBK翻书日签 2023年4月15日","2023/2023-04-15_“他的比特之身”丨FBK翻书日签 2023年4月15日.txt","362","7"
"4ad8f645f2c0","2023","2023-04-16","我们自身的外人丨FBK翻书日签 2023年4月16日","2023/2023-04-16_我们自身的外人丨FBK翻书日签 2023年4月16日.txt","361","7"
"8d52fa34bccb","2023","2023-04-17","创业历程：他们怎么犯错，又是如何成功丨FBK翻书日签 2023年4月17日","2023/2023-04-17_创业历程：他们怎么犯错，又是如何成功丨FBK翻书日签 2023年4月17日.txt","372","7"
"056034ed1802","2023","2023-04-17","应对“美国难题”，中国出海企业能从TikTok那里学到什么？","2023/2023-04-17_应对“美国难题”，中国出海企业能从TikTok那里学到什么？.txt","2829","44"
"a06e0cc54874","2023","2023-04-18","毫无意义的工作丨FBK翻书日签 2023年4月18日","2023/2023-04-18_毫无意义的工作丨FBK翻书日签 2023年4月18日.txt","361","7"
"3bf1afeccf1d","2023","2023-04-19","低欲望社会丨FBK翻书日签 2023年4月19日","2023/2023-04-19_低欲望社会丨FBK翻书日签 2023年4月19日.txt","359","7"
"51db60d7504f","2023","2023-04-19","偷窃金钱和偷窃想法，哪个更恶劣？","2023/2023-04-19_偷窃金钱和偷窃想法，哪个更恶劣？.txt","3018","39"
"ceb12a0e2a17","2023","2023-04-20","任天堂哲学 开发“过时”的技术丨FBK翻书日签 2023年4月20日","2023/2023-04-20_任天堂哲学 开发“过时”的技术丨FBK翻书日签 2023年4月20日.txt","369","7"
"900e4e18a28f","2023","2023-04-21","钱东奇：形成了势能场，品牌才算真正成立丨专访科沃斯董事长、添可创始人","2023/2023-04-21_钱东奇：形成了势能场，品牌才算真正成立丨专访科沃斯董事长、添可创始人.txt","7535","127"
"0d98792afa17","2023","2023-04-21","世界地球日·荐读丨关于绿色消费、投资、ESG和创新，应该读什么？","2023/2023-04-21_世界地球日·荐读丨关于绿色消费、投资、ESG和创新，应该读什么？.txt","5059","68"
"55053023f5d6","2023","2023-04-21","碳中和经济学丨FBK翻书日签 2023年4月22日","2023/2023-04-21_碳中和经济学丨FBK翻书日签 2023年4月22日.txt","360","7"
"2bc84e149a9b","2023","2023-04-21","新新闻 小叙事丨FBK翻书日签 2023年4月21日","2023/2023-04-21_新新闻 小叙事丨FBK翻书日签 2023年4月21日.txt","361","7"
"8bf306422eb5","2023","2023-04-23","我信仰阅读丨FBK翻书日签 2023年4月23日","2023/2023-04-23_我信仰阅读丨FBK翻书日签 2023年4月23日.txt","359","7"
"a497d1936eb6","2023","2023-04-24","蜂巢思维 群体情绪如何影响我们丨FBK翻书日签 2023年4月24日","2023/2023-04-24_蜂巢思维 群体情绪如何影响我们丨FBK翻书日签 2023年4月24日.txt","369","7"
"8dad4e0442e3","2023","2023-04-25","洪流：企业如何做到同时管理50万种产品库存｜科研先锋","2023/2023-04-25_洪流：企业如何做到同时管理50万种产品库存｜科研先锋.txt","2214","47"
"029393962365","2023","2023-04-25","刘擎 出走与留守丨FBK翻书日签 2023年4月25日","2023/2023-04-25_刘擎 出走与留守丨FBK翻书日签 2023年4月25日.txt","362","7"
"f1c1fb9785f5","2023","2023-04-26","民族 想象的共同体丨FBK翻书日签 2023年4月26日","2023/2023-04-26_民族 想象的共同体丨FBK翻书日签 2023年4月26日.txt","363","7"
"aff82d051af9","2023","2023-04-27","技术的报复丨FBK翻书日签 2023年4月27日","2023/2023-04-27_技术的报复丨FBK翻书日签 2023年4月27日.txt","359","7"
"d86292c9cc38","2023","2023-04-27","刘擎：技术最后的诱惑丨元宇宙真的更美好吗？","2023/2023-04-27_刘擎：技术最后的诱惑丨元宇宙真的更美好吗？.txt","8341","76"
"44a662e514a2","2023","2023-04-28","跟具体的人互动 项飙丨FBK翻书日签 2023年4月28日","2023/2023-04-28_跟具体的人互动 项飙丨FBK翻书日签 2023年4月28日.txt","364","7"
"84c1983f96d0","2023","2023-04-29","AI的25种可能丨FBK翻书日签 2023年4月29日","2023/2023-04-29_AI的25种可能丨FBK翻书日签 2023年4月29日.txt","362","7"
"b16dae6fab29","2023","2023-04-30","交流的风险丨FBK翻书日签 2023年4月30日","2023/2023-04-30_交流的风险丨FBK翻书日签 2023年4月30日.txt","359","7"
"652531885269","2023","2023-05-01","现代性与自我认同丨FBK翻书日签 2023年5月1日","2023/2023-05-01_现代性与自我认同丨FBK翻书日签 2023年5月1日.txt","361","7"
"55851cca66b1","2023","2023-05-02","网络社会的崛起丨FBK翻书日签 2023年5月2日","2023/2023-05-02_网络社会的崛起丨FBK翻书日签 2023年5月2日.txt","360","7"
"7c9f596d702b","2023","2023-05-03","后现代主义的幻象丨FBK翻书日签 2023年5月3日","2023/2023-05-03_后现代主义的幻象丨FBK翻书日签 2023年5月3日.txt","361","7"
"0032b9a9fcf0","2023","2023-05-04","复旦管理案例工作坊走进“饿了么”，聊聊外卖那点事","2023/2023-05-04_复旦管理案例工作坊走进“饿了么”，聊聊外卖那点事.txt","3042","62"
"fde9f43ddfc1","2023","2023-05-04","严飞 异乡人的都市生存丨FBK翻书日签 2023年5月4日","2023/2023-05-04_严飞 异乡人的都市生存丨FBK翻书日签 2023年5月4日.txt","364","7"
"6d19cd1331be","2023","2023-05-05","《管理视野》新刊试阅丨当AI成为人类的副驾……AI巨浪，如何管理？","2023/2023-05-05_《管理视野》新刊试阅丨当AI成为人类的副驾……AI巨浪，如何管理？.txt","2510","101"
"0398f6510535","2023","2023-05-05","浪漫机器丨FBK翻书日签 2023年5月5日","2023/2023-05-05_浪漫机器丨FBK翻书日签 2023年5月5日.txt","357","7"
"49e1a00cfa79","2023","2023-05-06","刘国华：褚氏农业为中国种植业提供了优秀的样本","2023/2023-05-06_刘国华：褚氏农业为中国种植业提供了优秀的样本.txt","2802","94"
"92470dffa956","2023","2023-05-06","流动的现代性 齐格蒙特·鲍曼丨FBK翻书日签 2023年5月6日","2023/2023-05-06_流动的现代性 齐格蒙特·鲍曼丨FBK翻书日签 2023年5月6日.txt","367","7"
"22091e317c4c","2023","2023-05-06","由“一个人”到“一群人”：褚一斌的褚橙传承方法论","2023/2023-05-06_由“一个人”到“一群人”：褚一斌的褚橙传承方法论.txt","10444","178"
"d03ac29e6813","2023","2023-05-07","像社会学家一样思考丨FBK翻书日签 2023年5月7日","2023/2023-05-07_像社会学家一样思考丨FBK翻书日签 2023年5月7日.txt","362","7"
"126029167ec9","2023","2023-05-08","从梦想到狂想 美国精神五百年丨FBK翻书日签 2023年5月8日","2023/2023-05-08_从梦想到狂想 美国精神五百年丨FBK翻书日签 2023年5月8日.txt","367","7"
"03fb6a078738","2023","2023-05-09","加缪手记丨FBK翻书日签 2023年5月9日","2023/2023-05-09_加缪手记丨FBK翻书日签 2023年5月9日.txt","357","7"
"3969d65b8318","2023","2023-05-10","世界的苦难 布尔迪厄丨FBK翻书日签 2023年5月10日","2023/2023-05-10_世界的苦难 布尔迪厄丨FBK翻书日签 2023年5月10日.txt","364","7"
"2a90d02e52ee","2023","2023-05-10","英矽智能 亚历克斯：思维方式才是AI制药的底层逻辑","2023/2023-05-10_英矽智能 亚历克斯：思维方式才是AI制药的底层逻辑.txt","5895","109"
"a9667627135a","2023","2023-05-11","办公室进化史丨FBK翻书日签 2023年5月11日","2023/2023-05-11_办公室进化史丨FBK翻书日签 2023年5月11日.txt","360","7"
"43a666c56409","2023","2023-05-12","爱因斯坦的世界观丨FBK翻书日签 2023年5月12日","2023/2023-05-12_爱因斯坦的世界观丨FBK翻书日签 2023年5月12日.txt","362","7"
"6dbacf1ee3d7","2023","2023-05-12","在中东复刻支付宝：金融产品出海的三条经验","2023/2023-05-12_在中东复刻支付宝：金融产品出海的三条经验.txt","3417","68"
"d28f8d23b678","2023","2023-05-13","游戏的人 赫伊津哈丨FBK翻书日签 2023年5月13日","2023/2023-05-13_游戏的人 赫伊津哈丨FBK翻书日签 2023年5月13日.txt","363","7"
"ea8f28dd00d1","2023","2023-05-14","疯癫与文明 福柯丨FBK翻书日签 2023年5月14日","2023/2023-05-14_疯癫与文明 福柯丨FBK翻书日签 2023年5月14日.txt","362","7"
"afe066d4c0ff","2023","2023-05-15","现实的社会建构丨FBK翻书日签 2023年5月15日","2023/2023-05-15_现实的社会建构丨FBK翻书日签 2023年5月15日.txt","361","7"
"fc1bb31af51c","2023","2023-05-16","“75%瘦肉”还是“25%肥肉”？叙事框架转化如何影响决策心理？","2023/2023-05-16_“75%瘦肉”还是“25%肥肉”？叙事框架转化如何影响决策心理？.txt","2514","84"
"caaf57366246","2023","2023-05-16","幸福之路 罗素丨FBK翻书日签 2023年5月16日","2023/2023-05-16_幸福之路 罗素丨FBK翻书日签 2023年5月16日.txt","361","7"
"b052512ab268","2023","2023-05-17","复旦管理案例工作坊丨微盟集团：去中心化的SaaS服务路径探索","2023/2023-05-17_复旦管理案例工作坊丨微盟集团：去中心化的SaaS服务路径探索.txt","4907","59"
"dc36cadfa339","2023","2023-05-17","科学、文化与现代国家的形成丨FBK翻书日签 2023年5月17日","2023/2023-05-17_科学、文化与现代国家的形成丨FBK翻书日签 2023年5月17日.txt","367","7"
"a05cac71e635","2023","2023-05-18","为什么速度越快 时间越少？丨FBK翻书日签 2023年5月18日","2023/2023-05-18_为什么速度越快 时间越少？丨FBK翻书日签 2023年5月18日.txt","367","7"
"57b7a0a6f35a","2023","2023-05-18","现代博物馆：与大众更好地对话丨国际博物馆日·荐读","2023/2023-05-18_现代博物馆：与大众更好地对话丨国际博物馆日·荐读.txt","2674","41"
"f17045f8a2e7","2023","2023-05-19","年龄歧视丨FBK翻书日签 2023年5月19日","2023/2023-05-19_年龄歧视丨FBK翻书日签 2023年5月19日.txt","358","7"
"ba362635f5e4","2023","2023-05-20","理解媒介 麦克卢汉丨FBK翻书日签 2023年5月20日","2023/2023-05-20_理解媒介 麦克卢汉丨FBK翻书日签 2023年5月20日.txt","363","7"
"a4f7f60f3355","2023","2023-05-21","理解大众文化丨FBK翻书日签 2023年5月21日","2023/2023-05-21_理解大众文化丨FBK翻书日签 2023年5月21日.txt","360","7"
"4818dc7d7f46","2023","2023-05-22","说真话的勇气丨FBK翻书日签 2023年5月22日","2023/2023-05-22_说真话的勇气丨FBK翻书日签 2023年5月22日.txt","360","7"
"4cb50b3f9718","2023","2023-05-22","张诚：AI来了，企业管理者怎么办？","2023/2023-05-22_张诚：AI来了，企业管理者怎么办？.txt","3265","46"
"7f852e41f009","2023","2023-05-23","原则 瑞·达利欧丨FBK翻书日签 2023年5月23日","2023/2023-05-23_原则 瑞·达利欧丨FBK翻书日签 2023年5月23日.txt","1739","31"
"34e67d48d163","2023","2023-05-24","查拉图斯特拉如是说丨FBK翻书日签 2023年5月24日","2023/2023-05-24_查拉图斯特拉如是说丨FBK翻书日签 2023年5月24日.txt","363","7"
"54ec5e3e4e15","2023","2023-05-24","AI时代的未来职场，更需要谦逊领导力丨埃德加·沙因","2023/2023-05-24_AI时代的未来职场，更需要谦逊领导力丨埃德加·沙因.txt","2421","56"
"2ee3667493e8","2023","2023-05-25","费孝通 乡土中国 “熟悉”的社会丨FBK翻书日签 2023年5月25日","2023/2023-05-25_费孝通 乡土中国 “熟悉”的社会丨FBK翻书日签 2023年5月25日.txt","370","7"
"76367f49be35","2023","2023-05-26","从AI到IA 托马斯·弗里德曼丨FBK翻书日签 2023年5月27日","2023/2023-05-26_从AI到IA 托马斯·弗里德曼丨FBK翻书日签 2023年5月27日.txt","369","7"
"4f15697c3b50","2023","2023-05-26","外包时代丨FBK翻书日签 2023年5月26日","2023/2023-05-26_外包时代丨FBK翻书日签 2023年5月26日.txt","358","7"
"9d912e242759","2023","2023-05-26","赵东元：我们的基础研究“卡”在对科学的崇尚、普及和认识上","2023/2023-05-26_赵东元：我们的基础研究“卡”在对科学的崇尚、普及和认识上.txt","3348","48"
"abd05e064620","2023","2023-05-27","我们都是“越界人”丨FBK翻书日签 2023年5月28日","2023/2023-05-27_我们都是“越界人”丨FBK翻书日签 2023年5月28日.txt","363","7"
"8b16bb94f0e9","2023","2023-05-29","“任人唯亲”还会拐弯？管理者“爱屋及乌”的底层逻辑及其影响","2023/2023-05-29_“任人唯亲”还会拐弯？管理者“爱屋及乌”的底层逻辑及其影响.txt","5531","98"
"33634a7117c8","2023","2023-05-29","文明的冲突 塞缪尔·亨廷顿丨FBK翻书日签 2023年5月29日","2023/2023-05-29_文明的冲突 塞缪尔·亨廷顿丨FBK翻书日签 2023年5月29日.txt","367","7"
"b7c71a15c5c7","2023","2023-05-30","游戏化思维与管理丨FBK翻书日签 2023年5月30日","2023/2023-05-30_游戏化思维与管理丨FBK翻书日签 2023年5月30日.txt","362","7"
"e41ad760bc15","2023","2023-05-31","未来的冲击丨FBK翻书日签 2023年5月31日","2023/2023-05-31_未来的冲击丨FBK翻书日签 2023年5月31日.txt","359","7"
"c882d589f950","2023","2023-06-01","复旦管理案例工作坊丨跃迁引擎：让每个人拥有自己的“数字分身”","2023/2023-06-01_复旦管理案例工作坊丨跃迁引擎：让每个人拥有自己的“数字分身”.txt","4098","63"
"97ce65f0cd33","2023","2023-06-01","技术元素 凯文·凯利丨FBK翻书日签 2023年6月1日","2023/2023-06-01_技术元素 凯文·凯利丨FBK翻书日签 2023年6月1日.txt","363","7"
"16d5bc8baf97","2023","2023-06-02","大繁荣丨FBK翻书日签 2023年6月2日","2023/2023-06-02_大繁荣丨FBK翻书日签 2023年6月2日.txt","356","7"
"9ea769f90735","2023","2023-06-02","AI巨浪，如何管理？丨第32期《管理视野》封面专题","2023/2023-06-02_AI巨浪，如何管理？丨第32期《管理视野》封面专题.txt","1772","39"
"c7fd37f635ae","2023","2023-06-03","商业的本质 杰克·韦尔奇丨FBK翻书日签 2023年6月3日","2023/2023-06-03_商业的本质 杰克·韦尔奇丨FBK翻书日签 2023年6月3日.txt","365","7"
"46ff93fe8512","2023","2023-06-04","无边界组织丨FBK翻书日签 2023年6月4日","2023/2023-06-04_无边界组织丨FBK翻书日签 2023年6月4日.txt","358","7"
"c64d5baa6c49","2023","2023-06-05","打开视野，读经典与前沿管理学人书架","2023/2023-06-05_打开视野，读经典与前沿管理学人书架.txt","2176","35"
"78705c07e9ff","2023","2023-06-05","陌生人效应丨FBK翻书日签 2023年6月5日","2023/2023-06-05_陌生人效应丨FBK翻书日签 2023年6月5日.txt","358","7"
"44fd79832b4e","2023","2023-06-06","适当的自私 查尔斯·汉迪丨FBK翻书日签 2023年6月6日","2023/2023-06-06_适当的自私 查尔斯·汉迪丨FBK翻书日签 2023年6月6日.txt","365","7"
"91eb4c0803d4","2023","2023-06-07","管理的众神 查尔斯·汉迪丨FBK翻书日签 2023年6月7日","2023/2023-06-07_管理的众神 查尔斯·汉迪丨FBK翻书日签 2023年6月7日.txt","365","7"
"55f79bf65031","2023","2023-06-07","脉络回溯：这些年来的AI","2023/2023-06-07_脉络回溯：这些年来的AI.txt","3491","57"
